epoch: 0	train ppl: 370.311808004551	val ppl: 197.14016530596322	best val: 197.14016530596322	time (s) spent in epoch: 75.09492254257202
epoch: 1	train ppl: 143.70882209700778	val ppl: 149.1172763025995	best val: 149.1172763025995	time (s) spent in epoch: 74.8930196762085
epoch: 2	train ppl: 94.93132231612931	val ppl: 136.1969141748136	best val: 136.1969141748136	time (s) spent in epoch: 75.22400188446045
epoch: 3	train ppl: 70.18937883185505	val ppl: 135.87268402619236	best val: 135.87268402619236	time (s) spent in epoch: 75.20668029785156
epoch: 4	train ppl: 54.3202010974556	val ppl: 141.90697273377336	best val: 135.87268402619236	time (s) spent in epoch: 74.79905772209167
epoch: 5	train ppl: 43.06683352465228	val ppl: 154.1668505253964	best val: 135.87268402619236	time (s) spent in epoch: 75.0736756324768
epoch: 6	train ppl: 34.57820387630067	val ppl: 170.41789401256037	best val: 135.87268402619236	time (s) spent in epoch: 74.9433388710022
epoch: 7	train ppl: 28.19855948927322	val ppl: 190.74277895930942	best val: 135.87268402619236	time (s) spent in epoch: 74.79462790489197
epoch: 8	train ppl: 23.471694582327345	val ppl: 216.2238906462149	best val: 135.87268402619236	time (s) spent in epoch: 74.5011694431305
epoch: 9	train ppl: 19.66663463009573	val ppl: 245.5720147206191	best val: 135.87268402619236	time (s) spent in epoch: 74.40278840065002
epoch: 10	train ppl: 16.74371245985518	val ppl: 278.38301156300747	best val: 135.87268402619236	time (s) spent in epoch: 74.3941559791565
epoch: 11	train ppl: 14.466149060002603	val ppl: 319.4162002365168	best val: 135.87268402619236	time (s) spent in epoch: 74.41025519371033
epoch: 12	train ppl: 12.67884231019284	val ppl: 362.5786707860175	best val: 135.87268402619236	time (s) spent in epoch: 74.40677738189697
epoch: 13	train ppl: 11.288899378948997	val ppl: 411.1751713052195	best val: 135.87268402619236	time (s) spent in epoch: 74.40856957435608
epoch: 14	train ppl: 10.123135651149616	val ppl: 466.0947222256675	best val: 135.87268402619236	time (s) spent in epoch: 74.40117812156677
epoch: 15	train ppl: 9.185383450088354	val ppl: 520.6311917730646	best val: 135.87268402619236	time (s) spent in epoch: 74.40710878372192
epoch: 16	train ppl: 8.414102032835013	val ppl: 580.1352842323845	best val: 135.87268402619236	time (s) spent in epoch: 74.4034640789032
epoch: 17	train ppl: 7.761924562611818	val ppl: 656.5616811077444	best val: 135.87268402619236	time (s) spent in epoch: 74.3943407535553
epoch: 18	train ppl: 7.198533081800635	val ppl: 737.2102184985489	best val: 135.87268402619236	time (s) spent in epoch: 74.40934634208679
epoch: 19	train ppl: 6.734385991554467	val ppl: 835.1558780830626	best val: 135.87268402619236	time (s) spent in epoch: 74.41220998764038
epoch: 20	train ppl: 6.3206370171271615	val ppl: 925.8705436773351	best val: 135.87268402619236	time (s) spent in epoch: 74.41010236740112
epoch: 21	train ppl: 5.9752104212377946	val ppl: 1043.4251676564802	best val: 135.87268402619236	time (s) spent in epoch: 74.48601055145264
epoch: 22	train ppl: 5.660155509889652	val ppl: 1159.2593359510545	best val: 135.87268402619236	time (s) spent in epoch: 74.40020322799683
epoch: 23	train ppl: 5.382316698625634	val ppl: 1302.6348198008116	best val: 135.87268402619236	time (s) spent in epoch: 74.40771508216858
epoch: 24	train ppl: 5.150045955115458	val ppl: 1432.5506100223045	best val: 135.87268402619236	time (s) spent in epoch: 74.40422344207764
epoch: 25	train ppl: 4.923633267970813	val ppl: 1570.5716272297097	best val: 135.87268402619236	time (s) spent in epoch: 74.4137761592865
epoch: 26	train ppl: 4.742015955926817	val ppl: 1723.942404848808	best val: 135.87268402619236	time (s) spent in epoch: 74.4021315574646
epoch: 27	train ppl: 4.571983168592784	val ppl: 1876.7347935783102	best val: 135.87268402619236	time (s) spent in epoch: 74.41070365905762
epoch: 28	train ppl: 4.395138624144421	val ppl: 2059.024237102	best val: 135.87268402619236	time (s) spent in epoch: 74.39900732040405
epoch: 29	train ppl: 4.267793207871772	val ppl: 2238.1300660361467	best val: 135.87268402619236	time (s) spent in epoch: 74.40332531929016
epoch: 30	train ppl: 4.14024423925196	val ppl: 2402.961318907964	best val: 135.87268402619236	time (s) spent in epoch: 74.41042113304138
epoch: 31	train ppl: 4.0200126497202575	val ppl: 2572.2572416755916	best val: 135.87268402619236	time (s) spent in epoch: 74.40895867347717
epoch: 32	train ppl: 3.9177380667924293	val ppl: 2760.981879586332	best val: 135.87268402619236	time (s) spent in epoch: 74.41321659088135
epoch: 33	train ppl: 3.815493433537582	val ppl: 2871.548282117439	best val: 135.87268402619236	time (s) spent in epoch: 74.50542283058167
epoch: 34	train ppl: 3.7145575028446904	val ppl: 3136.496951144508	best val: 135.87268402619236	time (s) spent in epoch: 74.49187517166138
epoch: 35	train ppl: 3.625617138898341	val ppl: 3342.539576781622	best val: 135.87268402619236	time (s) spent in epoch: 74.40247297286987
epoch: 36	train ppl: 3.5559846897670924	val ppl: 3585.3385617342174	best val: 135.87268402619236	time (s) spent in epoch: 74.40385484695435
epoch: 37	train ppl: 3.482758833358309	val ppl: 3758.1455281453677	best val: 135.87268402619236	time (s) spent in epoch: 74.41848731040955
epoch: 38	train ppl: 3.4140163450543515	val ppl: 3929.1149281521384	best val: 135.87268402619236	time (s) spent in epoch: 74.39870071411133
epoch: 39	train ppl: 3.3476923281562314	val ppl: 4226.095366067343	best val: 135.87268402619236	time (s) spent in epoch: 74.40864706039429
