epoch: 0	train ppl: 371.1774262901944	val ppl: 204.5865958208609	best val: 204.5865958208609	time (s) spent in epoch: 107.67712616920471
epoch: 1	train ppl: 150.9966315847587	val ppl: 154.70029902969614	best val: 154.70029902969614	time (s) spent in epoch: 106.96848702430725
epoch: 2	train ppl: 103.09998014488954	val ppl: 139.1470832840516	best val: 139.1470832840516	time (s) spent in epoch: 107.26238942146301
epoch: 3	train ppl: 77.95372204439134	val ppl: 136.29907419698648	best val: 136.29907419698648	time (s) spent in epoch: 107.14677214622498
epoch: 4	train ppl: 61.530913188508606	val ppl: 138.11131153776867	best val: 136.29907419698648	time (s) spent in epoch: 107.1689555644989
epoch: 5	train ppl: 49.7114059992622	val ppl: 145.37820772001595	best val: 136.29907419698648	time (s) spent in epoch: 107.19320511817932
epoch: 6	train ppl: 40.641216901498865	val ppl: 155.61483289029619	best val: 136.29907419698648	time (s) spent in epoch: 107.17140364646912
epoch: 7	train ppl: 33.155327270094176	val ppl: 169.7427590333565	best val: 136.29907419698648	time (s) spent in epoch: 107.19038963317871
epoch: 8	train ppl: 27.38438684946747	val ppl: 187.4633837596497	best val: 136.29907419698648	time (s) spent in epoch: 107.19036650657654
epoch: 9	train ppl: 22.87628632252685	val ppl: 212.3610708020409	best val: 136.29907419698648	time (s) spent in epoch: 107.15914154052734
epoch: 10	train ppl: 19.36724978978682	val ppl: 240.59622503261122	best val: 136.29907419698648	time (s) spent in epoch: 107.19165253639221
epoch: 11	train ppl: 16.57025765378467	val ppl: 275.6337696819553	best val: 136.29907419698648	time (s) spent in epoch: 107.2495002746582
epoch: 12	train ppl: 14.345925888525791	val ppl: 314.211560561348	best val: 136.29907419698648	time (s) spent in epoch: 107.14456224441528
epoch: 13	train ppl: 12.509147425853929	val ppl: 356.99882324180385	best val: 136.29907419698648	time (s) spent in epoch: 107.17815208435059
epoch: 14	train ppl: 11.07966431385393	val ppl: 405.39854831975225	best val: 136.29907419698648	time (s) spent in epoch: 107.18188643455505
epoch: 15	train ppl: 9.93148688150496	val ppl: 461.5224200969249	best val: 136.29907419698648	time (s) spent in epoch: 107.25203537940979
epoch: 16	train ppl: 8.991011875554952	val ppl: 523.4881263352512	best val: 136.29907419698648	time (s) spent in epoch: 107.10032844543457
epoch: 17	train ppl: 8.18603419904948	val ppl: 598.9479395933889	best val: 136.29907419698648	time (s) spent in epoch: 107.21699118614197
epoch: 18	train ppl: 7.560699616160683	val ppl: 672.8458625464772	best val: 136.29907419698648	time (s) spent in epoch: 107.19022011756897
epoch: 19	train ppl: 6.985901350158569	val ppl: 757.87156826588	best val: 136.29907419698648	time (s) spent in epoch: 107.26267123222351
epoch: 20	train ppl: 6.507322182818328	val ppl: 843.949803694605	best val: 136.29907419698648	time (s) spent in epoch: 107.08210778236389
epoch: 21	train ppl: 6.116904135310821	val ppl: 946.5242719035468	best val: 136.29907419698648	time (s) spent in epoch: 107.13207173347473
epoch: 22	train ppl: 5.761759954430888	val ppl: 1045.3050517216739	best val: 136.29907419698648	time (s) spent in epoch: 107.25130248069763
epoch: 23	train ppl: 5.46036696255709	val ppl: 1182.0012847529122	best val: 136.29907419698648	time (s) spent in epoch: 107.1417646408081
epoch: 24	train ppl: 5.194339140935904	val ppl: 1310.2636708850468	best val: 136.29907419698648	time (s) spent in epoch: 107.21365475654602
epoch: 25	train ppl: 4.960569637288678	val ppl: 1454.683065361618	best val: 136.29907419698648	time (s) spent in epoch: 107.14449954032898
epoch: 26	train ppl: 4.743397073171266	val ppl: 1537.862635443716	best val: 136.29907419698648	time (s) spent in epoch: 107.16521191596985
epoch: 27	train ppl: 4.552242548695092	val ppl: 1685.5241496386616	best val: 136.29907419698648	time (s) spent in epoch: 107.23878455162048
epoch: 28	train ppl: 4.377046438212731	val ppl: 1801.7210592058602	best val: 136.29907419698648	time (s) spent in epoch: 107.25003266334534
epoch: 29	train ppl: 4.220571476976382	val ppl: 1958.8272897490288	best val: 136.29907419698648	time (s) spent in epoch: 106.7158567905426
epoch: 30	train ppl: 4.0857788170491025	val ppl: 2135.9284509159947	best val: 136.29907419698648	time (s) spent in epoch: 107.05375289916992
epoch: 31	train ppl: 3.9601509290997114	val ppl: 2329.536604218114	best val: 136.29907419698648	time (s) spent in epoch: 107.13674330711365
epoch: 32	train ppl: 3.8496771067712974	val ppl: 2491.4320315377695	best val: 136.29907419698648	time (s) spent in epoch: 107.34263753890991
epoch: 33	train ppl: 3.737054150305576	val ppl: 2696.838814851616	best val: 136.29907419698648	time (s) spent in epoch: 107.10149812698364
epoch: 34	train ppl: 3.62947630606565	val ppl: 2936.461476507993	best val: 136.29907419698648	time (s) spent in epoch: 107.1511218547821
epoch: 35	train ppl: 3.5414871186276895	val ppl: 3283.271409752193	best val: 136.29907419698648	time (s) spent in epoch: 107.15622162818909
epoch: 36	train ppl: 3.4506101647590293	val ppl: 3471.5705424929356	best val: 136.29907419698648	time (s) spent in epoch: 107.31869864463806
epoch: 37	train ppl: 3.3726925935491328	val ppl: 3781.1349622142147	best val: 136.29907419698648	time (s) spent in epoch: 107.1122829914093
epoch: 38	train ppl: 3.296804240056072	val ppl: 4026.4998033065453	best val: 136.29907419698648	time (s) spent in epoch: 107.1511902809143
epoch: 39	train ppl: 3.2352050010442253	val ppl: 4300.978488453914	best val: 136.29907419698648	time (s) spent in epoch: 107.17576098442078
